,current_text,candidate_text,current_main_category_id,candidate_main_category_id,current_sub_category_id,candidate_sub_category_id,label
497,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,2007年に発見されたグリーゼ581cに生物が生存可能な環境の存在が期待されたことがある,7,57,14,114,0
498,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,2008年現在、木星型惑星だけでなく地球型惑星の観測成果も少しずつあがってきている,7,58,14,116,1
499,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,有機物以外を構成要素とする生物も想定される,7,59,14,118,0
500,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,このような仮想理論は「代わりの生化学」と呼ばれている,7,60,14,120,0
501,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,比較的頻繁に言及されるのが、炭素に代わってケイ素を中心とする代謝系を持つ生物（ケイ素生物）である,7,61,14,122,1
502,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,SFの世界では、ガスから成る生物や電磁波から成る生物などが登場する,7,62,14,124,1
503,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,他に純粋知性、精神あるいは物質によらない意識が登場するが、現在の科学では、物質的な実体に依拠しない意識は確認されていない,7,63,14,126,0
504,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,細胞とは、全ての生物が持つ、微小な部屋状の下部構造のこと,8,0,16,0,1
505,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物体の構造上・機能上の基本単位,8,1,16,2,1
506,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,そして同時にそれ自体を生命体と言うこともできる,8,2,16,4,1
507,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,コレステロールとは、ステロイドに分類され、その中でもステロールと呼ばれるサブグループに属する有機化合物の一種である,8,3,16,6,0
508,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,1784年に胆石からコレステロールが初めて単離された,8,4,16,8,1
509,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,室温で単離された場合は白色ないしは微黄色の固体である,8,5,16,10,1
510,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生体内ではスクアレンからラノステロールを経て生合成される,8,6,16,12,0
511,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,8,7,16,14,0
512,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,8,9,16,18,1
513,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,そのことをガイアとも呼ぶものもある,8,10,16,20,1
514,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,これまで記録された数だけでも百数十万種に上ると言われており、そのうち動物は100万種以上、植物（菌類や藻類も含む）は50万種ほどである[1],8,11,16,22,1
515,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,何をもって生物と見なすかについては、さまざまな定義が存在し、その統一は困難であるとされる[2],8,12,16,24,0
516,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物が持ち、無生物が持たない能力や特徴としては一応、自己増殖能力、エネルギー変換能力、自己と外界との明確な隔離があるとされる,8,13,16,26,1
517,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,これに進化する能力を加えることも多い[3],8,14,16,28,1
518,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,また、生物は外界とのやりとりを絶やすことのない開放系を取りながら、恒常性（ホメオスタシス）を維持する能力を持ち、常に変化する[4],8,15,16,30,0
519,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物はすべて細胞を基礎としており、細胞によって構成されていないウイルスなども寄生する細胞がなくては増殖できない[5],8,16,16,32,0
520,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,ウイルスは、「それ自身が十分な代謝系をもたないため、宿主細胞がなくては自立増殖することができない」[6]ため、生物か非生物かについて主張が分かれている,8,17,16,34,0
521,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生命の起源はおよそ40億年前であると考えられている[7]が、それがどのように発生したのかについてはさまざまな仮説が存在する,8,18,16,36,0
522,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,現在の地球の大気組成は、窒素が78%、酸素が21%、二酸化炭素が0.036%というような構成になっているが、生物が現れる前は、二酸化炭素が多くを占める構成であった,8,19,16,38,0
523,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,その温室効果によって地表の温度も高かった,8,20,16,40,1
524,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,ここに生物が出現することによって、光合成による有機物の生成や、生物由来の石灰岩の生成がなされ、炭素固定がなされた結果、今のような酸素が多く含まれた窒素主体の大気組成となった,8,21,16,42,1
525,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,（ただし、大気組成の変化は生物だけによるものではない,8,22,16,44,0
526,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,地球の大気#地球大気の「進化」も参照のこと,8,23,16,46,0
527,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,）また、酸素の多い大気になったことによって、オゾン層が形成され、生物にとって有害な宇宙線や紫外線の遮断がなされ、生物の陸上進出が可能になった,8,24,16,48,1
528,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,また、海水中の酸素が増えることによって、海水に溶け込んだ鉄が酸化鉄となって沈降し鉄鋼床を堆積させた,8,25,16,50,0
529,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,また、現在においては、人類が（大気組成の変化ほどではないにしても）地球の環境に様々な大きな変化をもたらせているとも言える,8,26,16,52,1
530,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物の特徴の一つは、それぞれの個体が種と呼ばれるグループを形成していることである,8,27,16,54,1
531,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,種の違いを認識し学名をつけるのが分類という作業である,8,28,16,56,1
532,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,現在分類されている種だけで200万といわれるが、未知の生物種は1千万とも1億ともいわれている,8,29,16,58,1
533,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,分類には何段階かの範疇があり、大きいほうから順に、界、門、綱、目、科、属、という枠組みが設けられている,8,30,16,60,1
534,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,歴史的に最も古くは生物は植物と動物からなるとした二界説（植物界、動物界）があり、その後の生物観の進展とともに、三界説、五界説、八界説などが登場した,8,31,16,62,1
535,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,現在、一般には生物全体をモネラ界（原核生物を含む）、原生生物界、植物界、菌界、動物界に分類する五界説が広く流布しているが、これはいわゆる人為分類である,8,32,16,64,1
536,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,分類学は系統を反映した自然分類を目指して現在も研究がされ続けている,8,33,16,66,1
537,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,近年では、界の上の枠組みとして、ドメインが設けられていて、細胞特性に従い生物全体を真核生物、細菌（バクテリア）、古細菌（アーキア）に分類する三ドメイン説が知られるようになってきている,8,34,16,68,0
538,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,水、タンパク質、脂質、多糖、核酸は生物の主要な構成成分である[8],8,35,16,70,0
539,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生きているという状態は、無数の化学反応の総和であるという見方もできる,8,36,16,72,1
540,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,これら化学反応がおこる場を提供しているのが水である,8,37,16,74,0
541,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物は水の特殊な物性に多くの事を依存しており、極めて重要でかつ主要な構成成分である,8,38,16,76,0
542,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,どの生物でも、体の約70％は水であり、その他の物質が30％ほどを占める[9],8,39,16,78,1
543,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物の複雑さを象徴する物質の一つがタンパク質である,8,40,16,80,1
544,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,タンパク質は20種類のアミノ酸が数十から数百個結合したものだが、その順列組み合わせによりその種類は何千万種類にものぼる,8,41,16,82,1
545,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,あるタンパク質は、化学反応を触媒する酵素として働き、あるものは生物の構造を支える骨格として働くというように、様々な働きをしている,8,42,16,84,1
546,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,ロバート・フックがコルクを顕微鏡観察して見出した小さな区画に小部屋（cell＝細胞）と名付けたように、細胞とはある区画化された空間を指す,8,43,16,86,0
547,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,この区画をしているのが細胞膜であり、脂質がその主要な成分である,8,44,16,88,1
548,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,脂質はエネルギーとして効率が良く[10]、また貯蔵するのによい物質でもある,8,45,16,90,0
549,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物は区画された空間ではあるが、完全に外界から遮断されているわけではない,8,46,16,92,1
550,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,外部からエネルギーを取り入れ内部で消費し、化学反応で物質を作り出す[11],8,47,16,94,0
551,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,生物間でのエネルギーの流通に炭水化物は重要であり、主に植物が光合成によって生産している,8,48,16,96,0
552,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,ドーキンスは「利己的な遺伝子」で、たまたま自己複製する分子が存在し、それを継続的に支える環境が生まれた結果、生物が誕生した、とした,8,49,16,98,0
553,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,核酸は遺伝子の実体だが、核酸が相補鎖を形成するという性質が生物の大事な本質である[要出典],8,50,16,100,1
554,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,地球外生命地球以外に生命が発見された事例は記録されていない,8,51,16,102,0
555,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,一方、地球と同様の生物や、あるいは異なった性質の生物が地球以外に存在する可能性も否定されていない,8,52,16,104,1
556,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,太陽系においても、火星には生命が存在する可能性が指摘されている,8,53,16,106,0
557,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,少なくとも過去においては生命に適した環境が存在していた可能性が高いと考えられている[要出典],8,54,16,108,1
558,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,現在でも液体の水と熱源がまだ残っていれば、一部の古細菌（メタン菌）の生存に十分な条件が整っているとされ、水や熱源の探査は火星の探査計画でしばしば行われている,8,55,16,110,0
559,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,太陽系外惑星の観測は、主に星震などの観測が行われているが、スペクトル観測も少しずつ行われるようになってきている,8,56,16,112,1
560,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,2007年に発見されたグリーゼ581cに生物が生存可能な環境の存在が期待されたことがある,8,57,16,114,0
561,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,2008年現在、木星型惑星だけでなく地球型惑星の観測成果も少しずつあがってきている,8,58,16,116,0
562,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,有機物以外を構成要素とする生物も想定される,8,59,16,118,1
563,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,このような仮想理論は「代わりの生化学」と呼ばれている,8,60,16,120,0
564,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,比較的頻繁に言及されるのが、炭素に代わってケイ素を中心とする代謝系を持つ生物（ケイ素生物）である,8,61,16,122,0
565,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,SFの世界では、ガスから成る生物や電磁波から成る生物などが登場する,8,62,16,124,0
566,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,他に純粋知性、精神あるいは物質によらない意識が登場するが、現在の科学では、物質的な実体に依拠しない意識は確認されていない,8,63,16,126,0
567,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,細胞とは、全ての生物が持つ、微小な部屋状の下部構造のこと,9,0,18,0,0
568,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生物体の構造上・機能上の基本単位,9,1,18,2,1
569,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,そして同時にそれ自体を生命体と言うこともできる,9,2,18,4,1
570,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,コレステロールとは、ステロイドに分類され、その中でもステロールと呼ばれるサブグループに属する有機化合物の一種である,9,3,18,6,1
571,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,1784年に胆石からコレステロールが初めて単離された,9,4,18,8,0
572,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,室温で単離された場合は白色ないしは微黄色の固体である,9,5,18,10,0
573,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生体内ではスクアレンからラノステロールを経て生合成される,9,6,18,12,1
574,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生物（せいぶつ）または生き物（いきもの）とは、動物・菌類・植物・古細菌・細菌などを総称した呼び方である,9,7,18,14,1
575,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,地球上の全ての生物の共通の祖先があり（原始生命体・共通祖先）、その子孫達が増殖し複製するにつれ遺伝子に様々な変異が生じることで進化がおきたとされている,9,8,18,16,1
576,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,そのことをガイアとも呼ぶものもある,9,10,18,20,1
577,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,これまで記録された数だけでも百数十万種に上ると言われており、そのうち動物は100万種以上、植物（菌類や藻類も含む）は50万種ほどである[1],9,11,18,22,0
578,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,何をもって生物と見なすかについては、さまざまな定義が存在し、その統一は困難であるとされる[2],9,12,18,24,0
579,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生物が持ち、無生物が持たない能力や特徴としては一応、自己増殖能力、エネルギー変換能力、自己と外界との明確な隔離があるとされる,9,13,18,26,1
580,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,これに進化する能力を加えることも多い[3],9,14,18,28,1
581,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,また、生物は外界とのやりとりを絶やすことのない開放系を取りながら、恒常性（ホメオスタシス）を維持する能力を持ち、常に変化する[4],9,15,18,30,0
582,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生物はすべて細胞を基礎としており、細胞によって構成されていないウイルスなども寄生する細胞がなくては増殖できない[5],9,16,18,32,1
583,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,ウイルスは、「それ自身が十分な代謝系をもたないため、宿主細胞がなくては自立増殖することができない」[6]ため、生物か非生物かについて主張が分かれている,9,17,18,34,0
584,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生命の起源はおよそ40億年前であると考えられている[7]が、それがどのように発生したのかについてはさまざまな仮説が存在する,9,18,18,36,0
585,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,現在の地球の大気組成は、窒素が78%、酸素が21%、二酸化炭素が0.036%というような構成になっているが、生物が現れる前は、二酸化炭素が多くを占める構成であった,9,19,18,38,0
586,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,その温室効果によって地表の温度も高かった,9,20,18,40,0
587,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,ここに生物が出現することによって、光合成による有機物の生成や、生物由来の石灰岩の生成がなされ、炭素固定がなされた結果、今のような酸素が多く含まれた窒素主体の大気組成となった,9,21,18,42,0
588,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,（ただし、大気組成の変化は生物だけによるものではない,9,22,18,44,0
589,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,地球の大気#地球大気の「進化」も参照のこと,9,23,18,46,0
590,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,）また、酸素の多い大気になったことによって、オゾン層が形成され、生物にとって有害な宇宙線や紫外線の遮断がなされ、生物の陸上進出が可能になった,9,24,18,48,0
591,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,また、海水中の酸素が増えることによって、海水に溶け込んだ鉄が酸化鉄となって沈降し鉄鋼床を堆積させた,9,25,18,50,1
592,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,また、現在においては、人類が（大気組成の変化ほどではないにしても）地球の環境に様々な大きな変化をもたらせているとも言える,9,26,18,52,1
593,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生物の特徴の一つは、それぞれの個体が種と呼ばれるグループを形成していることである,9,27,18,54,1
594,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,種の違いを認識し学名をつけるのが分類という作業である,9,28,18,56,1
595,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,現在分類されている種だけで200万といわれるが、未知の生物種は1千万とも1億ともいわれている,9,29,18,58,1
596,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,分類には何段階かの範疇があり、大きいほうから順に、界、門、綱、目、科、属、という枠組みが設けられている,9,30,18,60,0
597,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,歴史的に最も古くは生物は植物と動物からなるとした二界説（植物界、動物界）があり、その後の生物観の進展とともに、三界説、五界説、八界説などが登場した,9,31,18,62,1
598,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,現在、一般には生物全体をモネラ界（原核生物を含む）、原生生物界、植物界、菌界、動物界に分類する五界説が広く流布しているが、これはいわゆる人為分類である,9,32,18,64,0
599,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,分類学は系統を反映した自然分類を目指して現在も研究がされ続けている,9,33,18,66,0
600,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,近年では、界の上の枠組みとして、ドメインが設けられていて、細胞特性に従い生物全体を真核生物、細菌（バクテリア）、古細菌（アーキア）に分類する三ドメイン説が知られるようになってきている,9,34,18,68,0
601,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,水、タンパク質、脂質、多糖、核酸は生物の主要な構成成分である[8],9,35,18,70,1
602,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,生きているという状態は、無数の化学反応の総和であるという見方もできる,9,36,18,72,0
603,結果、バクテリアからヒトにいたる生物多様性が生まれ、お互いの存在(他者)や地球環境に依存しながら、相互に複雑な関係で結ばれる生物圏を形成するにいたっている,これら化学反応がおこる場を提供しているのが水である,9,37,18,74,0
